Word 1	Word 2	pearson_correlation	cosine_similarity
gomma	topo	0.17152515879746733	0.17269781231880188
pastello	topo	0.25678812628538217	0.25529244542121887
penna	topo	0.20638156314309283	0.20818790793418884
quaderno	topo	0.24631348939195058	0.248575821518898
tenda	topo	0.203683421282948	0.2015327364206314
topo	vaso	0.21495355355186002	0.21490633487701416
letto	poltrona	0.39139517171859994	0.39188188314437866
poltrona	scopa	0.3002875201563897	0.3002927303314209
poltrona	sedia	0.7194637524044751	0.7197246551513672
camicia	poltrona	0.3456610002911357	0.3466677665710449
armadio	poltrona	0.32001684392416346	0.3201291859149933
pettine	poltrona	0.16899845064899102	0.16155512630939484
giacca	poltrona	0.3820251016169369	0.38289859890937805
pennello	poltrona	0.15734962405249767	0.15491293370723724
poltrona	spada	0.21345123708379382	0.21215873956680298
gomma	poltrona	0.2928898541597773	0.29148364067077637
pastello	poltrona	0.19546792586862086	0.1961931735277176
penna	poltrona	0.3264834746546148	0.32388919591903687
poltrona	quaderno	0.17346557470008941	0.16987843811511993
poltrona	tenda	0.3667523911602936	0.3675384521484375
poltrona	vaso	0.24617909023488618	0.24600200355052948
letto	scopa	0.19508487600135144	0.19513320922851562
letto	sedia	0.3355840219318264	0.33623215556144714
camicia	letto	0.2385260950200873	0.2398688644170761
armadio	letto	0.39770983503718677	0.39778804779052734
letto	pettine	0.17567656358402975	0.16813057661056519
giacca	letto	0.1671744673909694	0.16857224702835083
letto	pennello	0.20436175418042032	0.20179001986980438
letto	spada	0.10780405559756863	0.10662756115198135
gomma	letto	0.14367392389736708	0.14243541657924652
letto	pastello	0.1938554255228448	0.19458222389221191
letto	penna	0.21000899724534994	0.20769746601581573
letto	quaderno	0.26607149008006714	0.26201897859573364
letto	tenda	0.31842037226960296	0.31928107142448425
letto	vaso	0.24352066816837298	0.24334461987018585
scopa	sedia	0.3707332864868602	0.370662122964859
camicia	scopa	0.2787761637344521	0.2783461809158325
armadio	scopa	0.22541207874361302	0.2254413515329361
pettine	scopa	0.27465651271700275	0.26978474855422974
giacca	scopa	0.2427393624165507	0.2425314337015152
pennello	scopa	0.36249148567634504	0.3612743020057678
scopa	spada	0.2424082499947209	0.24206629395484924
gomma	scopa	0.29048485152302617	0.2900983393192291
pastello	scopa	0.196873730408815	0.19691623747348785
penna	scopa	0.30900034734359894	0.30808064341545105
quaderno	scopa	0.14320407462588644	0.14210450649261475
scopa	tenda	0.2859446622279591	0.2858318090438843
scopa	vaso	0.18111499230764924	0.18109996616840363
camicia	sedia	0.37549199580668324	0.3768155872821808
armadio	sedia	0.3247584316337329	0.3248600661754608
pettine	sedia	0.19912804658697897	0.19004717469215393
giacca	sedia	0.40600501341010636	0.40715736150741577
pennello	sedia	0.20363659464542855	0.20056067407131195
sedia	spada	0.28538764340107986	0.28370922803878784
gomma	sedia	0.34886231797333916	0.3470686972141266
pastello	sedia	0.20004979883485907	0.20094020664691925
penna	sedia	0.36946127996692274	0.36626461148262024
quaderno	sedia	0.2213940507015866	0.21688537299633026
sedia	tenda	0.4388453595152056	0.4397445321083069
sedia	vaso	0.24650167852984659	0.2462548017501831
armadio	camicia	0.3735717034270051	0.3731965124607086
camicia	pettine	0.24555276012093222	0.22852826118469238
camicia	giacca	0.7285322181906695	0.7297763824462891
camicia	pennello	0.27095585655672616	0.2643570601940155
camicia	spada	0.2687904601083052	0.26510217785835266
camicia	gomma	0.32015584388954393	0.31623363494873047
camicia	pastello	0.29765218867573234	0.2990472614765167
camicia	penna	0.3386423141657113	0.3323218822479248
camicia	quaderno	0.2250276536539906	0.21627426147460938
camicia	tenda	0.3859057790380396	0.3879438638687134
camicia	vaso	0.2716899197763989	0.27074241638183594
armadio	pettine	0.2242996983459627	0.2194129228591919
armadio	giacca	0.33204223486218043	0.33192306756973267
armadio	pennello	0.24874901563401788	0.24749645590782166
armadio	spada	0.15497798838583937	0.15452840924263
armadio	gomma	0.18924973535746017	0.1887640357017517
armadio	pastello	0.28782016921441594	0.28794774413108826
armadio	penna	0.13280228429445162	0.13195712864398956
armadio	quaderno	0.3327691853497755	0.3303574323654175
armadio	tenda	0.358087787026174	0.35809195041656494
armadio	vaso	0.3787623978869834	0.3787211775779724
giacca	pettine	0.19828528781981108	0.18395961821079254
pennello	pettine	0.37180308122343086	0.3774349093437195
pettine	spada	0.2523819244184114	0.2548816502094269
gomma	pettine	0.22964548233529278	0.2326086312532425
pastello	pettine	0.21428332396345903	0.20549549162387848
penna	pettine	0.27090151630233494	0.27727603912353516
pettine	quaderno	0.2754945798368852	0.28665030002593994
pettine	tenda	0.18693104538110894	0.1757195144891739
pettine	vaso	0.23684269284586226	0.23378857970237732
giacca	pennello	0.2215371533097436	0.21605637669563293
giacca	spada	0.29898002494251014	0.2957727909088135
giacca	gomma	0.3177499334266987	0.31444051861763
giacca	pastello	0.23702858843454952	0.2384634017944336
giacca	penna	0.3294501155090535	0.3240438401699066
giacca	quaderno	0.25263763282902874	0.24482402205467224
giacca	tenda	0.4336910239293182	0.4353635907173157
giacca	vaso	0.15361293077796517	0.15312345325946808
pennello	spada	0.24245967076363162	0.24431869387626648
gomma	pennello	0.31813260101313934	0.31979092955589294
pastello	pennello	0.46398812141932394	0.4603641927242279
penna	pennello	0.5098362991723647	0.5120176076889038
pennello	quaderno	0.3515669584185071	0.3558221757411957
pennello	tenda	0.2339640191853591	0.22976279258728027
pennello	vaso	0.3229894426264764	0.3223839998245239
gomma	spada	0.1680850434272	0.16927005350589752
pastello	spada	0.13458809816486952	0.1332305371761322
penna	spada	0.401719834015827	0.4030062258243561
quaderno	spada	0.17580015125682172	0.17845803499221802
spada	tenda	0.21911832929240577	0.21692617237567902
spada	vaso	0.16656684470163513	0.16655245423316956
gomma	pastello	0.2968253314412618	0.29524263739585876
gomma	penna	0.3979457010232296	0.3992749750614166
gomma	quaderno	0.25398102641386744	0.2562808096408844
gomma	tenda	0.2846516451535303	0.28229957818984985
gomma	vaso	0.2519730339314244	0.2518939971923828
pastello	penna	0.3399347527652406	0.33703723549842834
pastello	quaderno	0.3444988728603778	0.33966347575187683
pastello	tenda	0.1283364905795326	0.12965118885040283
pastello	vaso	0.27462480573883463	0.2743959128856659
penna	quaderno	0.4810365614799704	0.48395803570747375
penna	tenda	0.23312145709371188	0.22933714091777802
penna	vaso	0.20223533676488176	0.2019990086555481
quaderno	tenda	0.16415320176009748	0.15861549973487854
quaderno	vaso	0.30887812541854726	0.3077128529548645
tenda	vaso	0.30272783010335186	0.30224913358688354
