Word 1	Word 2	pearson_correlation	cosine_similarity
mucca	tigre	0.5404057328698213	0.6196439862251282
mucca	topo	0.3771441182830625	0.4836648106575012
mucca	poltrona	0.42873447762538874	0.5132644176483154
letto	mucca	0.2317027814889578	0.328593909740448
mucca	scopa	0.4046306828047131	0.5044865012168884
mucca	sedia	0.49433659490553605	0.5726720094680786
camicia	mucca	0.4579028688189748	0.5443112850189209
armadio	mucca	0.31260519234935313	0.4263118803501129
mucca	pettine	0.29034858986022016	0.3760032653808594
giacca	mucca	0.48748156601763426	0.5694835782051086
mucca	pennello	0.17642852415602092	0.30591925978660583
mucca	spada	0.39594213841559733	0.4899533987045288
gomma	mucca	0.3956268385110948	0.4849995970726013
mucca	pastello	0.21596337412863442	0.3159506618976593
mucca	penna	0.22034234225325458	0.34158822894096375
mucca	quaderno	0.07483331465816065	0.19223973155021667
mucca	tenda	0.4045566036691271	0.4923046827316284
mucca	vaso	0.2856118130947	0.3876394033432007
serpente	tigre	0.65946071479982	0.7407023310661316
serpente	topo	0.7134375117910704	0.7785806655883789
poltrona	serpente	0.4813693298651349	0.5794956088066101
letto	serpente	0.43755153519917456	0.5246587991714478
scopa	serpente	0.5972382511851311	0.6867969632148743
sedia	serpente	0.5468408403157594	0.6378191113471985
camicia	serpente	0.5992359948508349	0.6826266050338745
armadio	serpente	0.4584145986894335	0.576075553894043
pettine	serpente	0.3580114574281473	0.4540862739086151
giacca	serpente	0.5587764835442594	0.6514577269554138
pennello	serpente	0.5055676975738682	0.6060159206390381
serpente	spada	0.572175069778451	0.6581174731254578
gomma	serpente	0.4712359024301215	0.5712500810623169
pastello	serpente	0.4460270336463928	0.5328929424285889
penna	serpente	0.4377103035276351	0.5508719086647034
quaderno	serpente	0.19922706790230973	0.32934582233428955
serpente	tenda	0.523474446189672	0.6127471923828125
serpente	vaso	0.6170580215723686	0.6845888495445251
tigre	topo	0.581528048180036	0.6781548261642456
poltrona	tigre	0.5083503303194142	0.6022199988365173
letto	tigre	0.38101421078339615	0.47924068570137024
scopa	tigre	0.5446110392020569	0.6474089026451111
sedia	tigre	0.5188857426063711	0.6168684959411621
camicia	tigre	0.5420163111425791	0.6388055086135864
armadio	tigre	0.43400628313945105	0.5588313341140747
pettine	tigre	0.240593813295151	0.35855334997177124
giacca	tigre	0.5318787867204727	0.6316266655921936
pennello	tigre	0.33877647331843425	0.47586917877197266
spada	tigre	0.5106945984046242	0.61062091588974
gomma	tigre	0.4879690208007221	0.5858365297317505
pastello	tigre	0.3528484584032446	0.45758792757987976
penna	tigre	0.4012908844279919	0.5236468315124512
quaderno	tigre	0.08304823940173242	0.23617404699325562
tenda	tigre	0.5164503510701507	0.6081446409225464
tigre	vaso	0.35738657581121946	0.47647204995155334
poltrona	topo	0.4632431001471171	0.5624675750732422
letto	topo	0.5128419432039606	0.5854454636573792
scopa	topo	0.5644343226470092	0.6585420966148376
sedia	topo	0.5123360269578753	0.6079500317573547
camicia	topo	0.5553716756133963	0.6456605195999146
armadio	topo	0.5152010065686374	0.6174903512001038
pettine	topo	0.2578532880866537	0.3684008717536926
giacca	topo	0.4875114300178187	0.5924502611160278
pennello	topo	0.42024390421956115	0.5352110266685486
spada	topo	0.342896684548365	0.47250857949256897
gomma	topo	0.45266833694191383	0.5537939071655273
pastello	topo	0.37145749125097244	0.469356894493103
