word_one	word_two	spearman_correlation	cosine_similarity
armadio	topo	0.13467750673784157	0.04634249307929872
pettine	topo	0.09726785825296495	0.02818779816442929
giacca	topo	0.1326678378857965	0.04212618336247287
pennello	topo	0.095992859712985	0.02859229555876419
spada	topo	0.10892527323049128	0.03624897391721538
gomma	topo	0.14702083294874752	0.049458128200349005
pastello	topo	0.07557388087960648	0.020237318265552195
penna	topo	0.12171618389458508	0.036651396325672825
quaderno	topo	0.09237162652039012	0.02623886951842158
tenda	topo	0.1304731080034802	0.03919192644390479
topo	vaso	0.1405709146880255	0.04590428419039172
letto	poltrona	0.0791127215962813	0.03540146324728488
poltrona	scopa	0.14708603346559032	0.03945766743710921
poltrona	sedia	0.20206245832877395	0.09126393612795825
camicia	poltrona	0.14840617937913209	0.050499221795131666
armadio	poltrona	0.14679268057540484	0.04514488155299157
pettine	poltrona	0.11647733109891929	0.032559693744493745
giacca	poltrona	0.14364771440777963	0.049134080524033896
pennello	poltrona	0.13331052579284017	0.031865445927330316
poltrona	spada	0.10723188022489784	0.035655690647881544
gomma	poltrona	0.13899219073894695	0.04176997637696023
pastello	poltrona	0.0950796763327952	0.022860616142204915
penna	poltrona	0.1434938252247936	0.04394532437021925
poltrona	quaderno	0.12073238737424069	0.03252265866715154
